,Predicted,Actual
0,0.35174,0.376
1,0.36846,0.401
2,0.3767,0.431
3,0.36116,0.349
4,0.35662666666666665,0.303
5,0.34197999999999995,0.355
6,0.3814533333333333,0.39
7,0.35386666666666666,0.379
8,0.3413733333333333,0.271
9,0.3906133333333333,0.381
10,0.3586,0.398
11,0.35233333333333333,0.25
12,0.3774133333333333,0.382
13,0.37122,0.462
14,0.29320000000000007,0.273
15,0.38748666666666665,0.375
16,0.3702,0.362
17,0.4072533333333334,0.387
18,0.35140666666666664,0.377
19,0.41768,0.413
