,R2 (Validation),RMSE,MAE,Input Parameters,Class Quantity
2386,0.021466982213442676,0.05205893597067584,0.04214330413383647,"('ProfCurv', 'PlnCurv', 'TPI', 'TWI', 'Texture')",3
2388,0.02130685522459952,0.05206319525447549,0.03576235695175091,"('DEM_QGIS', 'ProfCurv', 'PlnCurv', 'TWI', 'Texture')",2
2389,0.02127582008997997,0.052064020730505846,0.04353763027954281,"('PlnCurv', 'TPI', 'Texture')",3
2393,0.0211494032815982,0.052067383043886764,0.0362572827466204,"('DEM_QGIS', 'TPI', 'TWI', 'Texture', 'NDVI')",3
2394,0.02105171698900088,0.05206998106177612,0.04176702528412798,"('ProfCurv', 'PlnCurv', 'Texture')",5
2395,0.021048067456505226,0.052070078120484,0.03632677336309686,"('DEM_QGIS', 'TPI', 'TWI', 'Texture')",3
2397,0.020791109896307614,0.052076911409184586,0.03808322718021917,"('TWI', 'NDVI')",4
2398,0.01991036242488875,0.05210032638196768,0.041749528192526225,"('DEM_QGIS', 'TWI', 'NDVI')",1
2473,0.019712483569419792,0.05210558561145034,0.0385748217346087,"('PlnCurv', 'TPI', 'TWI', 'Texture', 'NDVI')",3
2474,0.018218648887617928,0.05214527167226158,0.03703942492653539,"('DEM_QGIS', 'ProfCurv', 'PlnCurv', 'TWI', 'Texture')",8
2475,0.018112786357868393,0.05214808293037315,0.04139552729147243,"('ProfCurv', 'PlnCurv', 'TPI', 'TWI', 'NDVI')",5
2476,0.018053028731135012,0.05214966977162087,0.04079319315728315,"('ProfCurv', 'PlnCurv', 'TPI', 'Texture', 'NDVI')",3
2477,0.018036925417049265,0.052150097380796026,0.041781856754654664,"('DEM_QGIS', 'TWI', 'Texture')",2
2478,0.017919651352282684,0.05215321138348394,0.03934008807876564,"('PlnCurv', 'TPI', 'TWI', 'Texture')",2
2479,0.017813003130363825,0.05215604307453435,0.037823396529285,"('DEM_QGIS', 'TWI', 'NDVI')",7
2480,0.017355117117417995,0.05216819897763927,0.04352857880432096,"('DEM_QGIS', 'ProfCurv', 'PlnCurv', 'TPI', 'TWI', 'NDVI')",3
2481,0.017061353755754793,0.05217599628090471,0.0437984761329154,"('ProfCurv', 'TWI', 'Texture')",2
2482,0.01686259530892864,0.05218127122651223,0.038906620381360835,"('Texture', 'NDVI')",2
2483,0.01661602765008463,0.05218781426272488,0.04016097079592652,"('ProfCurv', 'PlnCurv', 'TWI', 'Texture', 'NDVI')",1
2551,0.0163989937162623,0.05219357289926472,0.041322815082869765,"('PlnCurv', 'TWI', 'Texture', 'NDVI')",2
2552,0.015905571519879924,0.0522066626776524,0.03746601205484199,"('ProfCurv', 'TPI', 'TWI', 'Texture')",3
2556,0.015899351112966587,0.05220682767511751,0.04239914530579976,"('DEM_QGIS', 'TPI', 'TWI', 'Texture')",3
2557,0.015880378555283903,0.05220733092256315,0.03947535855353697,"('ProfCurv', 'PlnCurv', 'TPI')",3
2558,0.015820134144535092,0.05220892887452271,0.03675814490082903,"('DEM_QGIS', 'PlnCurv', 'TPI', 'TWI')",2
2559,0.015751840278301232,0.05221074027499725,0.03758441109430387,"('DEM_QGIS', 'PlnCurv', 'TPI', 'NDVI')",2
2563,0.015160830384050472,0.052226413371767276,0.038784680778595725,"('DEM_QGIS', 'ProfCurv', 'TPI', 'TWI')",4
2564,0.015049104685297299,0.05222937571690292,0.036157273785787626,"('DEM_QGIS', 'ProfCurv', 'TWI', 'Texture')",2
2565,0.014673686506331607,0.05223932849179001,0.04443479944901939,"('DEM_QGIS', 'ProfCurv', 'PlnCurv', 'TPI', 'TWI', 'Texture')",3
2566,0.014295829275147054,0.05224934401442202,0.03901971206633695,"('DEM_QGIS', 'ProfCurv', 'PlnCurv', 'TWI', 'Texture')",10
2567,0.014270399734664707,0.05225001798348848,0.040280555996122784,"('DEM_QGIS', 'ProfCurv', 'PlnCurv', 'Texture', 'NDVI')",2
2568,0.01420593608348042,0.05225172644992118,0.04077723470754126,"('ProfCurv', 'PlnCurv', 'TWI', 'Texture', 'NDVI')",3
2569,0.013935648308131543,0.05225888922127414,0.041092333943119896,"('DEM_QGIS', 'TPI', 'Texture', 'NDVI')",6
2570,0.013778225445981396,0.052263060559372417,0.03800776597849431,"('PlnCurv', 'TPI', 'TWI', 'NDVI')",2
2572,0.01360577681984676,0.05226762966303296,0.040429275272976045,"('DEM_QGIS', 'ProfCurv', 'PlnCurv', 'Texture', 'NDVI')",2
2573,0.01352059021278229,0.0522698865729978,0.043322105046699935,"('PlnCurv', 'Texture', 'NDVI')",3
2574,0.01338292871051483,0.05227353353208454,0.04138185131826978,"('DEM_QGIS', 'TWI')",3
2575,0.013370724317096183,0.05227385684130667,0.0417817525834037,"('PlnCurv', 'Texture', 'NDVI')",2
2576,0.01319727531538084,0.05227845150013973,0.036157763086956056,"('TPI', 'TWI', 'Texture', 'NDVI')",3
2577,0.012687013026085991,0.05229196599202037,0.03737710116336444,"('DEM_QGIS', 'TPI', 'NDVI')",3
2578,0.012196925208213805,0.05230494286781026,0.03915726671208054,"('PlnCurv', 'TPI', 'TWI')",1
2643,0.012098864223219707,0.05230753900618124,0.0383110930666821,"('ProfCurv', 'PlnCurv', 'TPI', 'Texture', 'NDVI')",3
